CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,OFNS_DESC,Latitude,Longitude
292348531,08/17/2024,07:46:00,ARSON,40.795203,-73.976143
294082561,09/30/2024,09:00:00,ARSON,40.752001,-73.977392
293877046,09/24/2024,19:36:00,ARSON,40.739103,-73.976924
284090903,03/21/2024,03:15:00,ARSON,40.577258,-73.976436
279780058,12/14/2023,13:30:00,ARSON,40.615347,-73.973131
293483574,08/30/2024,16:50:00,ARSON,40.793208,-73.967273
281472565,01/30/2024,02:03:00,ARSON,40.582022,-73.986035
295951872,11/04/2024,23:42:00,ARSON,40.770182,-73.967644
284734811,04/02/2024,06:00:00,ARSON,40.681261,-73.984692
292804228,09/04/2024,08:55:00,ARSON,40.616457,-73.984146
297666965,10/12/2024,01:53:00,ARSON,40.607713,-73.983012
287715509,05/30/2024,15:30:00,ARSON,40.797612,-73.964066
287548512,05/28/2024,02:55:00,ARSON,40.617576,-73.982968
285032545,04/09/2024,11:25:00,ARSON,40.673181,-73.962871
288964108,06/20/2024,19:29:00,ARSON,40.796382,-73.964958
287752833,05/22/2024,23:15:00,ARSON,40.584301,-73.982908
285293261,02/25/2024,17:00:00,ARSON,40.609828,-73.963834
297216692,11/25/2024,20:58:00,ARSON,40.7614228372042,-73.9840483917395
289681100,07/06/2024,22:58:00,ARSON,40.714119,-73.980443
282271166,02/06/2024,09:33:00,ARSON,40.813196,-73.958257
292156002,08/22/2024,18:55:00,ARSON,40.644092,-73.959872
285916806,04/25/2024,06:06:00,ARSON,40.61046,-73.954119
286721412,05/10/2024,16:44:00,ARSON,40.640559,-73.954766
296851791,11/20/2024,08:47:00,ARSON,40.683457,-73.955033
288521132,06/13/2024,19:46:00,ARSON,40.816049,-73.954319
285810390,10/17/2023,19:24:00,ARSON,40.814629,-73.951917
281641051,01/04/2024,14:50:00,ARSON,40.605461,-73.977236
281883686,01/08/2024,08:28:00,ARSON,40.670823,-73.951802
295345122,10/22/2024,20:07:00,ARSON,40.769123,-73.952089
280490448,01/14/2024,01:10:00,ARSON,40.608865,-73.952674
284981595,04/08/2024,10:45:00,ARSON,40.575926,-73.950775
280039595,12/29/2023,10:30:00,ARSON,40.812114,-73.947891
